"sensorId","obsCount","outlierCount","rate","shape","ppv","sensitivity","f1","AIC","BIC","lglk"
35,17165,10,510.489265880803,59.2333439289415,0.0666666666666667,1,0.125,-94270.5887428318,-94255.0874874201,47137.2943714159
36,71935,36,552.174538743376,69.9444617110138,0.0707269155206287,1,0.132110091743119,-389296.597145895,-389278.23010947,194650.298572948
37,174736,86,573.224223448154,52.9246183915467,0.068635275339186,1,0.128454070201643,-899343.376210387,-899323.234147302,449673.688105194
38,108965,55,621.164086736266,61.8440845814217,0.125,1,0.222222222222222,-398964.242186057,-398945.04462204,199484.121093029
39,378930,190,444.963546271317,44.4446843348769,0.0624589086127548,1,0.117574257425743,-2091490.42979689,-2091468.73958335,1045747.21489845
41,69830,36,579.808019943683,77.9321146371164,0.0972972972972973,1,0.177339901477833,-381707.198309445,-381688.890671453,190855.599154722
42,164794,82,434.098439047711,47.6342108016357,0.0774315391879131,1,0.14373356704645,-889088.344542442,-889068.319639466,444546.172271221
43,422022,208,578.034086711866,70.3131976353561,0.148253741981468,1,0.258224705152079,-2358879.41872356,-2358857.51309811,1179441.70936178
44,212270,107,347.859722983745,48.3906426359057,0.109856262833676,1,0.197964847363552,-982681.930919333,-982661.399690677,491342.965459667
45,374470,185,596.656082627706,53.6105543607135,0.0929181315921647,1,0.170036764705882,-2214579.17042095,-2214557.503887,1107291.58521047
47,268902,134,454.747434064856,57.5902786907275,0.039112667834209,1,0.0752808988764045,-1123637.99228135,-1123616.98807679,561820.996140676
48,187069,93,531.023259828378,63.9487851137318,0.0666666666666667,1,0.125,Inf,Inf,-Inf
50,21804,12,547.280778737037,69.3975402318462,0.0902255639097744,1,0.16551724137931,-118800.619208468,-118784.639511031,59402.3096042339
51,183195,91,535.731729190857,60.4862520610252,0.0653735632183908,1,0.122724207687121,-1018092.19923244,-1018071.96261956,509048.099616219
52,420999,211,598.672777769709,79.1085165224622,0.176569037656904,1,0.300142247510669,-2331311.68923168,-2331289.7884602,1165657.84461584
54,61138,30,618.151171088834,96.9150997306306,0.122950819672131,1,0.218978102189781,-209641.452382947,-209623.410605181,104822.726191473
55,69937,36,586.321030211504,81.6857463746369,0.0962566844919786,1,0.175609756097561,-381840.418372838,-381822.107672606,190922.209186419
57,15022,8,644.231597228563,76.4982305611341,0.35,0.875,0.5,-86176.5561842633,-86161.3216421188,43090.2780921317
58,31474,15,565.688096875281,63.3918353867714,0.0746268656716418,1,0.138888888888889,-177115.518462114,-177098.804627939,88559.7592310569
59,344473,173,581.346896325095,54.7768203558293,0.0826564739608218,1,0.152691968225949,-1659296.18662344,-1659274.68708146,829650.093311721
60,98470,50,545.636280588618,59.0412310230434,0.0710227272727273,1,0.13262599469496,-553863.320994998,-553844.325980573,276933.660497499
61,109972,56,668.723163151548,76.3363640088966,0.314606741573034,1,0.478632478632479,-638957.947307569,-638938.731345436,319480.973653785
62,112918,57,636.642594252304,82.9038486344077,0.213483146067416,1,0.351851851851852,-634685.519778645,-634666.250944304,317344.759889323
64,218841,110,511.439095646972,57.6621773406768,0.0530376084860174,1,0.100732600732601,-801190.559606445,-801169.967405009,400597.279803222
66,71996,36,623.363661938779,72.5400162401886,0.118421052631579,1,0.211764705882353,-409003.224380473,-408984.855648791,204503.612190236
67,14944,8,646.792370420845,71.535337384234,0.163265306122449,1,0.280701754385965,-86689.132415939,-86673.9082856181,43346.5662079695
68,134372,66,540.190965132039,51.8583476510842,0.0986547085201794,1,0.179591836734694,-772674.387878207,-772654.771143503,386339.193939104
69,242899,122,334.618561633357,44.0326720177422,0.0305458187280921,1,0.0592808551992225,-1190492.7543969,-1190471.95359491,595248.377198452
70,123670,62,519.221475444787,72.2065254490736,0.0607843137254902,1,0.11460258780037,-657373.345430709,-657353.894686696,328688.672715354
71,162994,82,526.684111033966,42.5786720678836,0.0532121998702141,1,0.101047443006778,-942983.744026506,-942963.741089168,471493.872013253
72,110023,53,550.497524287954,48.2433969954601,0.0682110682110682,1,0.127710843373494,-642896.129862658,-642876.91297323,321450.064931329
73,52435,28,565.916474207585,54.9055783552209,0.0825958702064897,1,0.152588555858311,-299477.437926927,-299459.703267754,149740.718963463
74,36266,20,328.104260543605,38.4520485572422,0.0419287211740042,1,0.0804828973843058,-182441.687994198,-182424.690722314,91222.843997099
75,14127,8,614.728504268329,63.2618529118404,0.10958904109589,1,0.197530864197531,-82046.3484915517,-82031.2368052738,41025.1742457758
76,109324,56,500.811250406749,75.8897675003994,0.0792079207920792,1,0.146788990825688,-566912.545785755,-566893.341643297,283458.272892878
77,418011,209,637.034103579663,74.8828732634957,0.270725388601036,1,0.426095820591233,Inf,Inf,-Inf
78,44813,24,363.435745774976,51.6601458110852,0.126984126984127,1,0.225352112676056,-222123.317221106,-222105.896713996,111063.658610553
79,153376,77,539.373496182868,47.2463443192791,0.065365025466893,1,0.122709163346614,-894059.857308606,-894039.976013202,447031.928654303
80,99993,50,582.031269500349,79.9573986777871,0.088809946714032,1,0.163132137030995,-546653.874663875,-546634.84895295,273328.937331938
81,148888,75,528.841974947646,58.4470540666156,0.0600961538461538,1,0.113378684807256,-716617.943109932,-716598.121210683,358310.971554966
82,41917,11,390.033958621543,33.4026603362708,0.0216110019646365,1,0.0423076923076923,Inf,Inf,-Inf
83,236771,119,555.361074128192,77.1953019909733,0.115646258503401,1,0.207317073170732,-1280142.34835709,-1280121.59865967,640073.174178544
84,128665,66,433.098798896668,44.8456486441218,0.0425531914893617,1,0.0816326530612245,-696890.760645297,-696871.230710484,348447.380322649
85,18421,10,581.890579673564,53.2300794281486,0.0961538461538462,1,0.175438596491228,-108026.28804714,-108010.645553946,54015.1440235702
87,516,2,798.162043287028,1.71610697307547,0.4,1,0.571428571428572,-4174.41014871826,-4165.9179351873,2089.20507435913
89,89604,45,520.543863720831,57.8509232703019,0.0510204081632653,1,0.0970873786407767,-488836.700561206,-488817.894250724,244420.350280603
90,23696,12,572.389457791149,54.934739980191,0.0681818181818182,1,0.127659574468085,-135648.638710439,-135632.492587366,67826.3193552197
91,151649,75,428.673058252449,41.3770589538352,0.0527797325826882,1,0.100267379679144,-834383.851766747,-834363.993118909,417193.925883373
92,36459,20,659.554210753553,66.0483284304612,0.208333333333333,1,0.344827586206897,-215712.69237666,-215695.684489419,107858.34618833
93,216713,109,497.53406363678,46.8359113389211,0.0472270363951473,1,0.0901944559371121,-1107178.83917008,-1107158.26651173,553591.41958504
94,70033,36,595.783043980891,95.5347518641351,0.106508875739645,1,0.192513368983957,-372944.444016709,-372926.130573032,186474.222008354
95,43989,22,519.358989127874,60.2926591292361,0.0592991913746631,1,0.111959287531807,-241926.852483664,-241909.469093901,120965.426241832
96,35692,18,455.595130376683,68.2753536142949,0.0401785714285714,1,0.0772532188841202,-182106.467454301,-182089.502090595,91055.2337271503
97,361830,180,507.480832873771,94.7200478322375,0.0796812749003984,1,0.14760147601476,-1817386.06173027,-1817364.46387073,908695.030865134
98,253771,127,484.510130908701,69.1377515257821,0.0465031124130355,1,0.0888733379986004,-1205135.13715796,-1205114.24878283,602569.568578978
99,134353,68,515.045990550123,52.7826818387052,0.101644245142003,1,0.184531886024423,-757600.069373578,-757580.452921691,378802.034686789
100,19928,10,485.811499916572,56.7931190095282,0.050251256281407,1,0.0956937799043062,-13963.6281150367,-13947.8283529228,6983.81405751836
103,286688,144,443.621402615003,58.8765377996413,0.0895522388059701,1,0.164383561643836,-1493224.21861374,-1493203.08631415,746614.109306872
104,240575,121,352.771728374358,52.0465058413389,0.0344336937962436,1,0.0665749656121045,-1167674.07934355,-1167653.29776921,583839.039671776
105,33668,18,635.998103694043,97.4690615125062,0.145161290322581,1,0.253521126760563,-181459.472067158,-181442.623460937,90731.7360335789
106,357715,178,648.886103485528,79.992272612822,0.442786069651741,1,0.613793103448276,-2043893.65348474,-2043872.07850102,1021948.82674237
107,368905,183,516.588779505199,59.3381864331284,0.309644670050761,1,0.472868217054264,-2057867.29736689,-2057845.66077801,1028935.64868344
108,355846,174,508.79137721478,66.5718598872005,0.0672333848531685,1,0.12599565532223,-1596365.55996124,-1596343.99545457,798184.779980618
109,91245,46,660.137196071813,58.794844843081,0.348484848484849,1,0.51685393258427,-551778.412624985,-551759.570018034,275891.206312492
110,89975,45,428.233592413731,39.2637516572534,0.0880626223091976,1,0.161870503597122,-415967.386951931,-415948.572377665,207985.693475966
111,56342,29,552.516129025207,52.3187309586245,0.0665137614678899,1,0.124731182795699,-320254.429258657,-320236.550867578,160129.214629329
112,17479,10,674.200606763159,75.9803574679982,0.303030303030303,1,0.465116279069767,-101971.742042651,-101956.204531772,50987.8710213254
113,214106,107,556.86611921202,53.8474925564874,0.0787343635025754,1,0.145975443383356,Inf,Inf,-Inf
114,82213,42,668.946871469223,64.2369804363918,0.461538461538462,1,0.631578947368421,-492215.123614492,-492196.489477053,246109.561807246
116,43352,22,554.308644640207,52.1365298636131,0.0735785953177258,1,0.137071651090343,-250930.62935309,-250913.275136856,125467.314676545
117,118400,60,586.76437508921,52.0409380115075,0.101180438448567,1,0.183767228177642,-700721.609507714,-700702.245859711,350362.804753857
118,30066,15,676.064896954985,57.2153082770024,0.433333333333333,0.866666666666667,0.577777777777778,-184465.809686253,-184449.187385764,92234.9048431263
119,138582,70,602.682967309338,72.3294945464286,0.141987829614604,1,0.24866785079929,-762400.673950735,-762380.995515761,381202.336975368
120,48041,26,659.411324153924,97.3358658246235,0.490196078431373,0.961538461538462,0.649350649350649,-266025.096459848,-266007.536839664,133014.548229924
121,21093,12,576.276431554701,54.9013389055941,0.09375,1,0.171428571428571,-121791.076077133,-121775.162684111,60897.5380385664
122,124858,64,457.882353494844,60.1476391998836,0.3248730964467,1,0.490421455938697,-662923.66601093,-662904.196146189,331463.833005465
123,420982,212,542.594695568614,74.4639328522091,0.0682330222079176,1,0.127749322084965,-2263609.75366087,-2263587.85297016,1131806.87683044
124,55767,28,447.414479493576,56.1131271382645,0.0369881109643329,1,0.0713375796178344,-292987.451041306,-292969.593166155,146495.725520653
125,68980,36,540.107024903332,56.3153943340457,0.0646319569120287,1,0.12141652613828,-388887.855720906,-388869.572577133,194445.927860453
126,39338,20,681.842510391468,95.3497646027973,0.344827586206897,1,0.512820512820513,-221724.556909457,-221707.397016954,110864.278454729
127,118186,58,434.825497587965,55.3596919528792,0.0362953692115144,1,0.070048309178744,-604636.583682931,-604617.223653064,302320.291841465
128,16715,10,571.316161168264,54.4723066863785,0.0709219858156028,1,0.132450331125828,-95725.7841282511,-95710.3360046534,47864.8920641256
129,418355,210,541.905912642106,60.9257727985029,0.0718439958946288,1,0.13405681455474,-2331704.11085297,-2331682.2226817,1165854.05542648
130,49009,26,380.410332781575,50.3695910570204,0.0330788804071247,1,0.0640394088669951,-232983.258719441,-232965.659200974,116493.629359721
132,21375,12,658.190200500232,57.6245736217595,0.24,1,0.387096774193548,-129118.424625929,-129102.484671341,64561.2123129643
133,104169,53,473.614232191697,52.9495083057172,0.0576713819368879,1,0.109053497942387,-566138.007033224,-566118.899493506,283071.003516612
134,86833,44,541.007297687811,48.8201475268721,0.0739495798319328,1,0.137715179968701,-504264.786892677,-504246.043408652,252134.393446339
135,61595,31,570.991941328885,60.9877382025678,0.106529209621993,1,0.192546583850932,-351061.995046797,-351043.938374842,175532.997523399
136,270861,137,662.059785661982,68.6565717725191,0.55241935483871,1,0.711688311688312,-1588418.84860941,-1588397.8298873,794211.424304705
137,233352,115,113.11042103181,15.0342639057681,0.103244837758112,0.608695652173913,0.176544766708701,-909161.120244561,-909140.399637917,454582.560122281
138,414241,208,469.280300800089,61.6191309414134,0.0495474035254883,1,0.094416704493872,-2181009.53265404,-2180987.66424763,1090506.76632702
139,422575,211,513.436909924816,56.4322475498197,0.0579352004393191,1,0.109525045419154,-2340640.54210325,-2340618.6338588,1170322.27105163
140,172248,88,646.873014895763,64.1786054788111,0.185263157894737,1,0.312611012433393,-1017714.74420925,-1017694.63082809,508859.372104623
141,45180,24,597.196388494555,78.653393220917,0.102564102564103,1,0.186046511627907,Inf,Inf,-Inf
142,200877,101,278.852375541323,38.8503688589699,0.109189189189189,1,0.196881091617934,-845845.201686338,-845824.78079022,422924.600843169
143,107224,54,555.410306497631,66.8767877230904,0.136708860759494,1,0.240534521158129,-596347.591537507,-596328.42618674,298175.795768753
144,421837,212,484.546439145528,51.2238800053577,0.0497302369223551,1,0.0947486033519553,-2326961.05485783,-2326939.15010931,1163482.52742892
145,123524,62,397.857640847169,41.8054865194245,0.0422343324250681,1,0.0810457516339869,-419537.488383105,-419518.040001608,209770.744191552
146,24301,14,527.451718927686,67.3642686892485,0.0717948717948718,1,0.133971291866029,-29344.5804434726,-29328.3838979111,14674.2902217363
147,425009,214,548.278083763742,65.506133215932,0.08,1,0.148148148148148,-2351339.2403424,-2351317.32061115,1175671.6201712
148,14988,8,515.632901064598,57.4043097462017,0.0888888888888889,1,0.163265306122449,-82778.9763248976,-82763.7463145778,41391.4881624488
149,132332,67,597.213945801237,72.4608312405084,0.181571815718157,1,0.307339449541284,-744058.868449803,-744039.282311412,372031.434224901
150,388423,195,652.713391393844,51.7945953313696,0.207446808510638,1,0.343612334801762,-2387111.45771293,-2387089.71801247,1193557.72885647
151,288176,145,510.463419579021,54.7934692228066,0.056996855345912,1,0.107846783190777,-1590448.5004387,-1590427.35778534,795226.250219352
152,357371,180,636.275956247139,90.9197403253059,0.15358361774744,1,0.266272189349112,-1966389.9796322,-1966368.40657273,983196.989816101
153,24561,14,551.200758116961,51.3345811312142,0.0663507109004739,1,0.124444444444444,-140064.617570712,-140048.399740516,70034.3087853561
155,178843,90,634.203371120865,76.4609995505767,0.14827018121911,1,0.258249641319943,-1015660.30203194,-1015640.11350473,507832.151015969
156,31292,16,665.628141262027,67.432274758795,0.432432432432432,1,0.60377358490566,-185904.04918876,-185887.346953255,92954.0245943801
157,14425,8,581.389741389424,46.6986972297454,0.0740740740740741,1,0.137931034482759,-86397.3757347421,-86382.2222985594,43200.6878673711
158,53819,27,523.933074447269,51.4499201226389,0.0865384615384615,1,0.15929203539823,-307090.78037211,-307072.993608423,153547.390186055
159,245673,122,550.353130704283,78.8335331133571,0.0776081424936387,1,0.144037780401417,-1314497.52202937,-1314476.69851605,657250.761014687
161,413242,208,630.252183283711,72.6803526882248,0.138944555778223,1,0.243988269794721,Inf,Inf,-Inf
162,20946,12,433.277895507779,53.6179842422159,0.133333333333333,1,0.235294117647059,-109844.328846606,-109828.429440653,54924.1644233029
163,59099,30,518.507245927431,66.3562908177833,0.0590551181102362,1,0.111524163568773,-319463.789433931,-319445.815495365,159733.894716966
164,30740,16,607.657310551226,76.7346161043408,0.126984126984127,1,0.225352112676056,-171954.002821531,-171937.336181496,85979.0014107653
165,75158,36,433.015212283265,50.1724423243087,0.0414746543778802,1,0.0796460176991151,-400380.378835064,-400361.924139377,200192.189417532
166,198471,99,544.104175206057,57.755702172189,0.0830536912751678,1,0.153369481022463,-1108686.13429072,-1108665.73749418,554345.067145362
167,268223,135,503.7971350087,67.4248070054237,0.0656295576081672,1,0.123175182481752,-1434861.81131731,-1434840.8121693,717432.905658655
168,409535,206,536.294187249399,80.1394321303649,0.0638561686298822,1,0.12004662004662,-2029800.56555481,-2029778.71999952,1014902.28277741
169,155903,77,506.78912446855,49.482487914455,0.0491698595146871,1,0.09373097991479,-866083.532944992,-866063.618966396,433043.766472496
170,148425,76,273.796519818689,34.8886841536148,0.0620408163265306,1,0.116833205226749,Inf,Inf,-Inf
171,99299,50,643.680579809341,59.8387869045086,0.210970464135021,1,0.348432055749129,-593322.178296213,-593303.166514654,296663.089148107
172,175919,87,372.857533589269,45.0712389739052,0.0279204107830552,1,0.0543240711832657,-791242.688417208,-791222.532859326,395623.344208604
173,19724,10,295.547565118821,32.7730130780173,0.0223214285714286,1,0.0436681222707424,-93487.2971991597,-93471.518016265,46745.6485995798
174,399530,199,525.366168975674,59.7440723201014,0.0907432740538076,1,0.166387959866221,-2215270.81277723,-2215249.01668896,1107637.40638861
175,98677,49,509.34383189774,47.0665171894465,0.0987903225806452,1,0.179816513761468,-565403.021983378,-565384.02276904,282703.510991689
177,10608,6,608.811067598545,68.339209919161,0.105263157894737,1,0.19047619047619,-60591.6403790444,-60577.1016516196,30297.8201895222
178,16437,10,684.878330800721,91.2565963118323,0.3125,1,0.476190476190476,-93230.8961918747,-93215.4816115343,46617.4480959374
179,99775,49,673.759133635844,57.1770606377258,0.314102564102564,1,0.478048780487805,-611057.217187495,-611038.195841635,305530.608593748
180,159456,81,595.049437035944,51.3826534243217,0.106020942408377,1,0.191715976331361,-948363.541224626,-948343.582178024,474183.770612313
181,802190,349,111.872477851796,12.1682275929258,0.192804946599213,0.982808022922636,0.322368421052632,Inf,Inf,-Inf
182,138487,70,623.103892897757,61.4945852345567,0.208333333333333,1,0.344827586206897,-813363.710728669,-813344.033665194,406683.855364334
183,190315,95,413.945664107845,32.3486648990145,0.0355405910961466,1,0.0686416184971098,-1080357.8528943,-1080337.54002255,540180.926447148
184,18031,10,555.015320277935,52.4840111148471,0.0699300699300699,1,0.130718954248366,-101891.939536114,-101876.339840559,50947.9697680572
185,44988,24,674.361013327351,87.7508893009449,0.32,1,0.484848484848485,-255861.127177917,-255843.698875784,127932.563588959
186,18815,10,651.687454231655,57.1308886256529,0.25,1,0.4,-113963.138342922,-113947.453523516,56983.5691714611
187,296181,150,504.856579897608,74.7466625882591,0.0612494895875868,1,0.115429011158138,-1549055.05408143,-1549033.85662936,774529.527040713
188,85461,42,459.477510984771,50.1956248231787,0.0403846153846154,1,0.077634011090573,-453972.72241846,-453954.010787639,226988.36120923
189,40188,22,556.249190626789,51.2005519027012,0.0683229813664596,1,0.127906976744186,-229975.928588129,-229958.725940683,114989.964294064
190,259224,130,447.389504202621,52.9606694850075,0.0367855121675156,1,0.0709606986899563,-921599.958126946,-921579.027231282,460801.979063473
191,239639,119,647.855663373031,87.3830060318439,0.313984168865435,1,0.477911646586345,-852921.823951783,-852901.050173976,426462.911975891
192,188940,96,535.062743387352,50.8030810625698,0.0647773279352227,1,0.121673003802281,-1082271.96872963,-1082251.67036006,541137.984364816
193,10256,6,549.812313208409,53.0861664388153,0.0833333333333333,1,0.153846153846154,-58900.3916680098,-58885.9204316515,29452.1958340049
194,377760,187,318.100942155146,33.4103500072994,0.0625627300100368,1,0.117758186397985,-1959110.12684888,-1959088.44282017,979557.063424438
195,81983,42,456.554115303635,72.6621459253379,0.0674157303370786,1,0.126315789473684,-314687.348430511,-314668.719896135,157345.674215255
196,13113,8,568.495341470284,56.8452306427998,0.0747663551401869,1,0.139130434782609,-74486.3752210158,-74471.4125022487,37245.1876105079
197,399538,200,596.026931100027,101.234709300596,0.16597510373444,1,0.284697508896797,-1866351.02047088,-1866329.22434256,933177.510235438
198,79477,40,471.893666825592,64.9440069548996,0.05,1,0.0952380952380952,-415093.812780018,-415075.246334117,207548.906390009
199,397364,200,426.706862039352,50.6972732618845,0.0384319754035357,1,0.074019245003701,-1958117.6036256,-1958095.81840957,979060.8018128
200,47655,24,547.396088646335,52.5210620752951,0.0860215053763441,1,0.158415841584158,-273755.116667441,-273737.573181771,136879.558333721
201,243914,120,485.728672842491,45.6162143555794,0.0532150776053215,1,0.101052631578947,-1379759.81805709,-1379739.00891513,689881.909028547
202,427552,213,511.41049295015,66.5528682768769,0.0515488867376573,1,0.0980437284234753,Inf,Inf,-Inf
203,417696,210,567.728226574213,85.8759378099206,0.109204368174727,1,0.19690576652602,-2109645.65362106,-2109623.76860272,1054824.82681053
205,393801,197,679.427527471655,61.633131062037,0.414736842105263,1,0.586309523809524,-2389869.07802815,-2389847.31082618,1194936.53901407
206,342812,168,513.433943059661,45.8224172409307,0.0565275908479139,1,0.107006369426752,-1972595.65417331,-1972574.16429837,986299.827086656
207,414172,195,517.770169948335,47.2238175176985,0.0504919730709477,1,0.0961301454276559,-1938317.64544665,-1938295.7773734,969160.822723323
208,55969,28,594.056890208196,71.3436664007518,0.0909090909090909,1,0.166666666666667,-311010.613028408,-310992.747921918,155507.306514204
209,322428,162,505.623571050739,50.3392380443469,0.0534477070273837,1,0.101471969934231,-1774524.91256486,-1774503.54529459,887264.45628243
212,250322,126,525.641736344055,63.9683640986686,0.0678513731825525,1,0.127080181543116,-1367545.63644912,-1367524.77544238,683774.818224559
213,56099,29,678.604574615492,69.254074174546,0.457627118644068,0.931034482758621,0.613636363636364,-333789.698739518,-333771.828992986,166896.849369759
214,32569,18,644.570592300094,99.506645298653,0.2,1,0.333333333333333,-177674.664836184,-177657.882603795,88839.332418092
216,161807,82,509.347450983259,65.5275793124383,0.106910039113429,1,0.193168433451119,-874580.592130964,-874560.603811872,437292.296065482
217,421490,212,524.480462424755,55.1593581339361,0.224814422057264,1,0.367099567099567,-2276408.99000084,-2276387.08689818,1138206.49500042
218,20153,12,0.255595557254091,0.1674827381481,NA,0,NA,39707.5925671844,39723.4147840638,-19851.7962835922
219,268775,136,453.215912954542,41.5260830144209,0.0365198711063373,1,0.0704663212435233,-1383750.44291205,-1383729.43965229,691877.221456024
220,72495,38,525.603949855408,85.8481287637565,0.25,1,0.4,-373863.439912272,-373845.057366527,186933.719956136
221,342893,169,441.248560807175,61.6535449977398,0.0558862433862434,1,0.105856561227686,-1235872.80352423,-1235851.31317679,617938.401762117
223,382886,192,674.359660606044,83.7968609293555,0.347197106690778,1,0.515436241610738,-2193114.83624546,-2193093.12526032,1096559.41812273
224,70634,36,611.988212177501,94.3478309982686,0.194594594594595,1,0.32579185520362,-382419.452325983,-382401.121792195,191211.726162991
225,64844,34,536.586860105331,55.2612602886177,0.0670611439842209,1,0.125693160813309,-367102.989471316,-367084.829991987,183553.494735658
226,248858,126,495.804691542206,47.1789808712316,0.0536170212765957,1,0.101777059773829,-1279613.82443666,-1279592.9751612,639808.91221833
227,44124,24,650.507217267491,47.1221355916468,0.184615384615385,1,0.311688311688312,-275139.252758304,-275121.863240042,137571.626379152
229,161160,82,447.212770938548,51.9682237125901,0.536363636363636,0.719512195121951,0.614583333333333,Inf,Inf,-Inf
230,161207,81,637.280374317532,91.2902518057021,0.209844559585492,1,0.346895074946467,-890883.958521324,-890863.977632259,445443.979260662
231,66251,34,325.203802908986,40.8382896341717,0.0379464285714286,1,0.0731182795698925,-328868.937564621,-328850.735152945,164436.468782311
232,12994,8,281.079001438278,38.6239877863452,0.166666666666667,1,0.285714285714286,-61858.0690761344,-61843.1245901515,30931.0345380672
233,247070,124,509.860435548878,69.176286999524,0.0666308436324557,1,0.124937027707809,-1317637.15591257,-1317616.32105862,658820.577956284
234,162574,80,171.639075157719,22.948861134088,0.149812734082397,1,0.260586319218241,-682700.489905629,-682680.492128506,341352.244952815
235,255000,126,514.885308794333,65.3033451584866,0.0598859315589354,1,0.113004484304933,-1376805.00526251,-1376784.10722486,688404.502631256
236,1067,1,23.4279314958304,1.72245889587809,0,0,NA,Inf,Inf,-Inf
237,80816,40,292.352770749072,28.1395448376498,0.0158472165786266,0.975,0.031187524990004,Inf,Inf,-Inf
239,18972,9,579.562001853518,44.9155626029411,0.0737704918032787,1,0.137404580152672,-114196.474920875,-114180.773481901,57100.2374604376
240,165068,79,403.303790001219,35.027212773345,0.0291297935103245,1,0.056610533858832,-892921.778420344,-892901.750194765,446462.889210172
242,23186,12,505.147832626354,55.2434033978834,0.0677966101694915,1,0.126984126984127,-126828.510582981,-126812.407975126,63416.2552914904
245,1176449,244,112.650503403827,10.4720944919331,0.0549841772151899,0.569672131147541,0.1002886002886,Inf,Inf,-Inf
246,46113,24,683.407717340106,81.8634523140829,0.363636363636364,1,0.533333333333333,-265501.231201184,-265483.753500815,132752.615600592
247,43855,22,9.84652104689122,1.5091255767383,0.407407407407407,0.5,0.448979591836735,-93979.2733222437,-93961.8960342109,46991.6366611218
251,36746,20,407.908181151322,57.7041333245136,0.0526315789473684,1,0.1,-184290.901331156,-184273.877761846,92147.450665578
253,175787,88,585.981964172068,69.3673366604963,0.0920502092050209,1,0.168582375478927,-978627.792748264,-978607.638691636,489315.896374132
255,129822,65,549.92603053926,68.8339597828092,0.0845253576072822,1,0.155875299760192,-708774.37285918,-708754.825020059,354389.18642959
256,127822,64,588.726481603356,63.7898511816852,0.0879120879120879,1,0.161616161616162,-728188.583304027,-728169.066516127,364096.291652013
257,17591,9,576.708000224447,45.5635499200891,0.0818181818181818,1,0.151260504201681,-105913.108452063,-105897.55816669,52958.5542260314
260,43165,22,515.134878388186,44.5380169449636,0.0481400437636762,1,0.0918580375782881,Inf,Inf,-Inf
261,16897,10,561.912644761408,67.837013348276,0.106382978723404,1,0.192307692307692,-89681.3403419278,-89665.8705591871,44842.6701709639
262,61096,32,442.181883545543,57.1109792756526,0.0409731113956466,1,0.0787207872078721,-311580.645310125,-311562.604906772,155792.322655063
263,23895,12,524.334550427403,40.0642010388103,0.0566037735849057,1,0.107142857142857,-142211.829289536,-142195.666440514,71107.914644768
264,10900,3,117.690596142222,12.114784776503,0.04,1,0.0769230769230769,Inf,Inf,-Inf
266,61610,31,297.262235777101,37.6513107356918,0.0272168568920105,1,0.052991452991453,-297649.782653142,-297631.725494194,148826.891326571
267,229614,114,659.976184718753,68.1647035307038,0.208791208791209,1,0.345454545454546,-1334583.50086241,-1334562.81255258,667293.750431207
268,58301,30,562.189943268194,67.7275659061005,0.166666666666667,1,0.285714285714286,Inf,Inf,-Inf
269,88181,46,547.032618892934,54.4999629688127,0.120418848167539,1,0.214953271028037,-495254.445729887,-495235.671436289,247629.222864944
270,23382,12,528.315114984979,59.5569890803413,0.0588235294117647,1,0.111111111111111,-129505.374956322,-129489.255512773,64754.6874781611
271,115840,58,543.314876298463,49.6691090115374,0.0667433831990794,1,0.125134843581446,-670142.38483503,-670123.064904615,335073.192417515
275,13658,8,535.189267066688,69.9071800307553,0.0740740740740741,1,0.137931034482759,Inf,Inf,-Inf
276,66583,34,585.037582188299,69.7677939513895,0.0807600950118765,1,0.149450549450549,-369128.17563216,-369109.963223023,184566.08781608
278,163,1,177.026758934718,22.7210132707018,0,0,NA,Inf,Inf,-Inf
280,187475,93,16.0848620291825,1.56867479021805,0.0366328916601715,0.505376344086022,0.0683139534883721,-562123.125129139,-562102.842327574,281063.562564569
281,12894,7,512.179257293409,70.9584500707561,0.0569105691056911,1,0.107692307692308,-67987.8069573452,-67972.8779226135,33995.9034786726
283,40611,22,524.824078250088,75.783954216886,0.0609418282548476,1,0.114882506527415,-211174.419985369,-211157.196396879,105589.209992684
284,16988,10,572.766754189301,74.7166573513946,0.114942528735632,1,0.206185567010309,-88949.3669576573,-88933.8864326745,44476.6834788287
287,121795,62,664.032655611974,63.0273863624985,0.319587628865979,1,0.484375,-724599.328007513,-724579.907818348,362301.664003757
290,246476,123,505.786697863922,53.8581278990617,0.0709342560553633,1,0.132471728594507,-1371067.77750925,-1371046.94746944,685535.888754625
295,222049,109,552.748601459704,62.1600350842151,0.0634458672875437,1,0.119321291735085,-1120558.97739786,-1120538.35609115,560281.488698932
298,84509,44,647.192452076788,69.059308111711,0.2,1,0.333333333333333,-491652.546218092,-491633.856991459,245828.273109046
299,154420,78,520.703656515341,54.9418207823637,0.0624,1,0.117469879518072,-862880.772472866,-862860.877609982,431442.386236433
300,52245,28,286.715905541602,40.3768020784858,0.0242844752818734,1,0.0474174428450466,-121309.138473625,-121291.411074682,60656.5692368123
301,404933,202,534.538715241878,45.2968376340931,0.0525904712314501,1,0.0999257976749938,-2133424.4056247,-2133402.5826709,1066714.20281235
303,77359,40,336.28517642526,49.2238727568084,0.0277585010409438,1,0.0540175557056043,-298224.077393687,-298205.564969281,149114.038696844
304,10845,6,576.477707863869,56.204192618391,0.101694915254237,1,0.184615384615385,-62911.4759508733,-62896.8930320268,31457.7379754366
